7.052072e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.101042e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.150013e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.198984e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.247954e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.296925e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.345895e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.394866e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.443837e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.492807e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.541778e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.590748e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.639719e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.688690e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.737660e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.786631e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.835601e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.884572e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.933543e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.982513e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.031484e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.080454e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.129425e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.178396e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.227366e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.276337e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.325307e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.374278e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.423249e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.472219e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.521190e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.570160e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.619131e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.668102e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.717072e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.766043e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.815013e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.863984e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.912955e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.961925e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.010896e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.059866e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.108837e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.157808e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.206778e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.255749e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.304719e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.353690e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.402661e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.451631e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500602e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.549572e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.598543e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.647514e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.696484e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.745455e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.794425e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.843396e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.892367e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.941337e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.990308e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.003928e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.008825e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.013722e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.018619e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.023516e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.028413e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.033310e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.038207e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.043104e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.048001e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.052898e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.057796e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.062693e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.067590e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.072487e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.077384e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.082281e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.087178e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.092075e+01 3.957735e-14 1.045415e-13 8.993415e-17 1.410064e-14
1.096972e+01 2.830384e-13 7.221235e-13 1.711700e-14 1.098746e-13
1.101869e+01 1.138937e-12 2.899643e-12 7.299100e-14 4.441765e-13
1.106766e+01 4.971948e-12 1.250476e-11 4.205533e-13 1.990527e-12
1.111663e+01 1.851979e-11 4.637200e-11 1.706666e-12 7.480694e-12
